RNO,SLC,Thu,12:59:00,14:40:00,420
MEM,PWM,Fri,21:36:00,01:02:00,1203
SAV,MSY,Sun,12:38:00,14:31:00,555
TPA,CLT,Wed,09:07:00,10:51:00,508
MSY,SYR,Fri,18:06:00,21:45:00,1196
DTW,SNA,Mon,09:49:00,15:13:00,1956
MCO,SAV,Mon,11:03:00,12:32:00,255
SAT,EWR,Sat,19:53:00,00:24:00,1567
SAV,LAX,Wed,20:11:00,02:17:00,2147
MCO,DFW,Fri,16:04:00,19:07:00,983
SNA,SDF,Sat,13:24:00,18:48:00,1815
SFO,MSP,Sun,08:27:00,12:59:00,1585
PWM,MIA,Mon,09:03:00,12:57:00,1355
SAN,PWM,Sun,09:48:00,16:51:00,2618
MKE,CVG,Wed,07:25:00,08:43:00,317
SFO,MSP,Wed,08:45:00,13:14:00,1585
LAX,FAI,Wed,11:01:00,17:37:00,2463
LGA,FAI,Wed,13:31:00,22:05:00,3259
RSW,SAT,Thu,09:14:00,12:15:00,1039
ONT,PHL,Tue,09:05:00,15:34:00,2351
LGA,RNO,Sat,07:48:00,14:23:00,2398
BUF,MKE,Sat,20:21:00,22:07:00,463
RIC,RSW,Sun,17:37:00,20:07:00,801
CVG,MDW,Thu,11:47:00,12:54:00,249
TPA,BWI,Sat,18:28:00,21:05:00,844
LAX,FAI,Wed,11:21:00,17:59:00,2463
ATL,TUL,Wed,11:22:00,13:34:00,672
LAX,SMF,Fri,16:40:00,18:00:00,373
PWM,AUS,Tue,20:57:00,01:46:00,1761
FLL,LGA,Fri,17:52:00,21:01:00,1078
TUL,PWM,Sun,16:49:00,20:56:00,1443
BWI,ORD,Wed,21:46:00,23:53:00,620
LGA,FAI,Mon,13:33:00,22:12:00,3259
PHL,SNA,Thu,21:50:00,04:17:00,2375
FLL,SJC,Sat,08:19:00,15:18:00,2553
PDX,DEN,Wed,11:37:00,14:31:00,989
FLL,RDU,Wed,18:55:00,21:06:00,682
BNA,DEN,Thu,18:18:00,21:25:00,1011
IAD,TUL,Mon,13:26:00,16:27:00,1025
RDU,SAT,Wed,15:02:00,18:31:00,1222
MCO,DFW,Fri,15:54:00,18:56:00,983
MCO,LGA,Mon,18:46:00,21:39:00,951
DEN,MEM,Wed,15:07:00,17:42:00,871
MSP,IAD,Mon,15:46:00,18:38:00,906
SAN,SFO,Thu,12:43:00,14:22:00,446
PHX,ADW,Thu,21:03:00,02:28:00,1984
SNA,SDF,Sat,13:49:00,18:49:00,1815
FLL,RDU,Sun,19:02:00,21:16:00,682
CMH,FLL,Thu,14:48:00,17:47:00,975
AUS,BUF,Wed,09:34:00,13:25:00,1365
PHL,RDU,Wed,18:29:00,19:57:00,337
ONT,OAK,Thu,19:32:00,21:03:00,361
ATL,SNA,Sun,07:56:00,13:16:00,1915
ADW,SEA,Thu,06:17:00,12:43:00,2332
JFK,MDW,Wed,10:42:00,13:02:00,729
JFK,STL,Thu,17:12:00,19:55:00,890
SAT,EWR,Sat,19:42:00,00:06:00,1567
PHL,PIT,Tue,10:43:00,11:50:00,267
JAX,ANC,Wed,15:41:00,01:24:00,3681
FLL,RDU,Wed,19:06:00,21:23:00,682
RSW,SAT,Thu,08:56:00,12:06:00,1039
PHX,ADW,Sat,21:15:00,02:48:00,1984
TPA,FLL,Tue,20:12:00,21:12:00,196
SAT,EWR,Thu,19:54:00,00:21:00,1567
BUF,MKE,Sat,20:26:00,22:06:00,463
SEA,PIT,Tue,13:25:00,19:11:00,2120
LGA,FAI,Fri,13:32:00,22:06:00,3259
FAI,IAH,Sat,17:01:00,01:55:00,3277
SAV,IAH,Thu,21:19:00,23:59:00,849
IND,SAT,Fri,07:23:00,10:24:00,985
LGA,FAI,Sat,13:32:00,22:19:00,3259
ANC,SFO,Sun,11:34:00,17:04:00,2016
SAN,SEA,Wed,13:30:00,16:51:00,1051
TUL,PWM,Thu,16:53:00,21:03:00,1443
STL,SFO,Sat,15:13:00,20:09:00,1731
SAV,MSY,Tue,12:33:00,14:29:00,555
PDX,DEN,Sat,11:30:00,14:55:00,989
MIA,SNA,Sat,21:14:00,03:26:00,2306
LAX,SFB,Mon,14:31:00,20:32:00,2210
MEM,PWM,Thu,21:46:00,01:13:00,1203
LGA,FAI,Mon,13:32:00,22:15:00,3259
SAN,SFO,Wed,13:05:00,15:11:00,446
SFO,MSP,Wed,08:24:00,12:55:00,1585
SAT,STL,Wed,09:16:00,11:46:00,786
ONT,OAK,Sun,19:28:00,20:50:00,361
SAN,SFO,Mon,12:40:00,14:18:00,446
TPA,BWI,Mon,18:29:00,21:05:00,844
HNL,RIC,Sun,13:53:00,02:35:00,4838
RDU,SAT,Mon,15:04:00,18:36:00,1222
RDU,SAT,Tue,15:07:00,18:46:00,1222
SAN,SEA,Wed,13:21:00,16:27:00,1051
SAV,MSY,Sat,12:37:00,14:29:00,555
LGA,FAI,Sat,13:30:00,22:15:00,3259
ATL,TUL,Wed,11:22:00,13:33:00,672
TUL,PWM,Sat,16:45:00,20:49:00,1443
MDW,PWM,Sun,11:25:00,14:01:00,893
ATL,SNA,Mon,07:42:00,13:12:00,1915
SAN,SMF,Tue,19:54:00,21:42:00,480
MCI,IAD,Tue,13:05:00,16:01:00,924
IND,SAT,Wed,07:16:00,10:18:00,985
JFK,BUF,Fri,13:16:00,14:39:00,300
MKE,CVG,Wed,07:33:00,08:54:00,317
ADW,SEA,Thu,06:28:00,12:56:00,2332
CMH,FLL,Thu,14:53:00,17:43:00,975
SAV,MCO,Tue,15:36:00,16:50:00,255
TUL,PWM,Sun,16:46:00,20:56:00,1443
JFK,BUF,Mon,13:20:00,14:34:00,300
PVD,ORD,Tue,21:38:00,00:19:00,847
IAD,PIT,Wed,19:57:00,21:14:00,182
MCO,LGA,Sun,18:52:00,21:50:00,951
PHL,PIT,Sat,10:38:00,11:43:00,267
LAX,DFW,Tue,16:03:00,19:39:00,1232
MCO,LGA,Tue,18:51:00,21:48:00,951
AUS,BUF,Wed,10:01:00,13:59:00,1365
PVD,ORD,Wed,21:36:00,00:14:00,847
RDU,BOS,Sat,19:54:00,21:52:00,611
DTW,CMH,Mon,08:40:00,09:34:00,154
SFO,MSP,Thu,08:28:00,12:56:00,1585
ANC,SFO,Sat,11:40:00,17:12:00,2016
MSP,PHX,Mon,17:33:00,21:18:00,1274
MEM,PIT,Fri,15:36:00,17:39:00,651
FLL,RDU,Sat,18:55:00,21:05:00,682
MCO,DFW,Fri,15:57:00,19:00:00,983
FAI,IAH,Sun,17:03:00,01:48:00,3277
PHL,RDU,Tue,18:19:00,19:38:00,337
DTW,SNA,Mon,09:39:00,15:07:00,1956
FAI,DCA,Mon,20:17:00,05:03:00,3277
TUL,PWM,Tue,16:47:00,21:08:00,1443
JFK,BUF,Sat,13:17:00,14:32:00,300
SAV,LAX,Sat,20:13:00,02:10:00,2147
PVD,ORD,Sat,21:40:00,00:17:00,847
ATL,SNA,Mon,07:52:00,13:25:00,1915
ANC,SFO,Tue,11:34:00,17:05:00,2016
MCO,LGA,Wed,18:52:00,21:51:00,951
JFK,STL,Sat,17:14:00,19:50:00,890
DEN,MEM,Thu,14:58:00,17:41:00,871
PHL,ORD,Fri,22:44:00,00:53:00,676
LAX,SFB,Mon,14:36:00,20:42:00,2210
JFK,STL,Fri,17:11:00,19:57:00,890
FLL,RDU,Sat,19:02:00,21:20:00,682
IAD,PIT,Sat,20:02:00,20:55:00,182
MEM,ORD,Sun,11:14:00,13:04:00,492
IAD,PIT,Sun,20:01:00,21:01:00,182
MCO,SAV,Tue,10:59:00,12:07:00,255
MDW,TPA,Sat,11:21:00,14:30:00,998
JFK,STL,Sun,17:14:00,20:01:00,890
IAD,PIT,Wed,20:00:00,20:59:00,182
MCO,LGA,Thu,18:50:00,21:46:00,951
PWM,MIA,Mon,09:04:00,12:55:00,1355
RDU,CLT,Fri,15:14:00,16:00:00,129
SAV,LAX,Sat,20:23:00,02:19:00,2147
TPA,BWI,Mon,18:29:00,21:07:00,844
LGA,RNO,Sat,07:53:00,14:19:00,2398
LAX,SMF,Sun,16:41:00,18:10:00,373
ANC,SFO,Tue,11:35:00,17:12:00,2016
PWM,MIA,Wed,09:01:00,12:50:00,1355
MCO,SAV,Fri,11:01:00,12:11:00,255
SNA,IND,Fri,15:26:00,20:21:00,1788
PBI,LAX,Sat,08:04:00,14:18:00,2326
SAT,STL,Sat,09:19:00,11:46:00,786
TUL,BOS,Mon,19:25:00,23:45:00,1391
PDX,LGA,Thu,17:24:00,00:03:00,2439
MSY,SDF,Thu,09:16:00,11:27:00,621
CMH,FLL,Thu,14:52:00,17:51:00,975
SLC,ADW,Thu,16:50:00,21:53:00,1857
PHX,ADW,Mon,21:05:00,02:39:00,1984
SNA,SDF,Sat,13:25:00,18:31:00,1815
LGA,FAI,Tue,13:39:00,22:21:00,3259
PDX,LGA,Thu,17:28:00,00:07:00,2439
SFO,PBI,Mon,07:56:00,14:53:00,2563
TUL,PWM,Thu,16:52:00,21:03:00,1443
ATL,SNA,Sat,07:49:00,13:09:00,1915
MKE,CVG,Wed,07:24:00,08:40:00,317
PVD,PDX,Thu,12:26:00,19:17:00,2529
FAI,IAH,Sat,17:01:00,01:44:00,3277
JFK,SYR,Sun,13:11:00,14:20:00,208
BNA,STL,Mon,08:09:00,09:21:00,271
ORD,JAX,Wed,21:20:00,00:01:00,865
SFO,MSP,Thu,10:29:00,15:11:00,1585
MCO,SAV,Tue,11:08:00,12:30:00,255
SEA,PIT,Tue,13:23:00,19:12:00,2120
MSY,TUL,Mon,16:30:00,18:16:00,538
CMH,FLL,Tue,14:52:00,17:53:00,975
RNO,SLC,Thu,12:55:00,14:57:00,420
PHX,ADW,Sat,21:02:00,02:28:00,1984
MKE,MDW,Mon,20:59:00,21:36:00,80
ADW,SJC,Thu,16:54:00,23:30:00,2428
ONT,OAK,Fri,19:09:00,20:38:00,361
MCO,LGA,Mon,18:48:00,21:44:00,951
PDX,DEN,Fri,11:40:00,14:34:00,989
MEM,ORD,Sun,11:15:00,12:52:00,492
SAN,SFO,Tue,12:32:00,14:14:00,446
JAX,TUL,Sat,07:30:00,10:14:00,908
PHL,RDU,Sat,18:26:00,19:55:00,337
JAX,ANC,Sun,15:47:00,01:31:00,3681
BNA,DEN,Tue,18:18:00,21:20:00,1011
IAD,LAX,Thu,12:19:00,18:41:00,2283
SAV,MSY,Sun,12:39:00,14:56:00,555
SEA,CMH,Sun,20:06:00,01:35:00,2011
CVG,ONT,Tue,08:46:00,13:53:00,1850
TUL,BOS,Thu,19:33:00,23:37:00,1391
SLC,ADW,Fri,16:51:00,21:59:00,1857
JFK,STL,Sun,17:13:00,20:10:00,890
MIA,MSP,Wed,07:49:00,12:02:00,1502
JFK,BUF,Thu,13:16:00,14:31:00,300
FAI,SMF,Tue,06:23:00,12:15:00,2092
PDX,LAX,Tue,16:30:00,19:24:00,834
SFO,MSP,Tue,08:27:00,12:54:00,1585
BWI,ORD,Wed,21:39:00,23:45:00,620
FAI,IAH,Fri,17:25:00,02:07:00,3277
SFO,PBI,Mon,07:55:00,14:48:00,2563
DTW,SNA,Mon,09:43:00,15:02:00,1956
TPA,FLL,Tue,20:19:00,21:13:00,196
BNA,DEN,Fri,19:15:00,22:22:00,1011
SAV,LAX,Sat,20:16:00,02:04:00,2147
SEA,SAT,Sun,12:55:00,17:51:00,1774
JFK,BUF,Mon,13:47:00,15:07:00,300
MEM,PWM,Tue,21:27:00,00:58:00,1203
SAN,SFO,Thu,13:43:00,15:44:00,446
PVD,ORD,Mon,21:35:00,00:15:00,847
MEM,PWM,Wed,21:30:00,01:06:00,1203
MSY,SEA,Sun,18:33:00,00:18:00,2084
CMH,FLL,Mon,14:48:00,17:45:00,975
PHL,RDU,Wed,18:17:00,19:42:00,337
SNA,STL,Fri,09:52:00,14:19:00,1566
PHL,PIT,Wed,10:34:00,11:50:00,267
CLE,TUL,Fri,19:17:00,21:54:00,836
CVG,ONT,Sat,08:39:00,13:46:00,1850
LGA,FAI,Mon,13:29:00,22:11:00,3259
DEN,MEM,Thu,15:09:00,17:55:00,871
SFB,ADW,Fri,08:59:00,11:22:00,737
MIA,MSP,Wed,07:49:00,12:11:00,1502
FAI,IAH,Fri,17:07:00,01:46:00,3277
IAD,PIT,Sat,19:57:00,21:00:00,182
PVD,PDX,Thu,12:30:00,19:22:00,2529
MDW,TPA,Fri,11:18:00,14:23:00,998
CVG,ONT,Mon,08:44:00,13:58:00,1850
SAN,SFO,Mon,12:39:00,14:22:00,446
SDF,BUF,Mon,18:53:00,20:45:00,493
LGA,SLC,Tue,07:49:00,13:12:00,1978
ATL,TUL,Wed,11:13:00,13:19:00,672
CVG,MDW,Thu,11:45:00,12:57:00,249
PVD,ORD,Sun,21:44:00,00:19:00,847
SLC,ADW,Wed,16:45:00,22:23:00,1857
SAV,LAX,Wed,20:12:00,02:07:00,2147
ATL,SNA,Sun,07:47:00,13:10:00,1915
CLT,AUS,Mon,06:13:00,09:20:00,1030
SAT,STL,Mon,09:39:00,12:08:00,786
TUL,PWM,Sat,16:57:00,21:06:00,1443
TPA,BWI,Wed,18:32:00,21:03:00,844
BUF,MKE,Sat,20:20:00,22:01:00,463
MSY,HNL,Mon,11:43:00,22:47:00,4199
IAD,PIT,Wed,20:03:00,21:06:00,182
BUF,MKE,Wed,20:25:00,22:02:00,463
MEM,PWM,Thu,21:28:00,00:57:00,1203
BNA,DEN,Sun,18:31:00,21:29:00,1011
LGA,SLC,Tue,07:49:00,13:14:00,1978
MKE,CVG,Wed,07:30:00,08:47:00,317
IAD,SLC,Sat,20:02:00,01:05:00,1824
SAV,MSY,Mon,12:34:00,14:33:00,555
CVG,ONT,Wed,08:40:00,13:51:00,1850
TUL,BOS,Wed,19:33:00,23:40:00,1391
PHL,PIT,Sun,10:36:00,11:50:00,267
ADW,PIT,Tue,18:01:00,19:07:00,213
CMH,IAH,Tue,20:42:00,23:49:00,985
LAX,SMF,Tue,16:44:00,18:12:00,373
MKE,CVG,Wed,07:23:00,08:41:00,317
IND,SAT,Fri,07:19:00,10:23:00,985
ADW,STL,Wed,10:58:00,13:36:00,726
TUL,BOS,Tue,19:28:00,23:23:00,1391
IND,SAT,Thu,07:19:00,10:17:00,985
MDW,TPA,Mon,11:24:00,14:18:00,998
JAX,ANC,Wed,15:43:00,01:32:00,3681
PIT,TPA,Wed,18:54:00,21:30:00,874
SAV,MSY,Thu,13:39:00,15:29:00,555
PHX,ADW,Sat,21:10:00,03:01:00,1984
PHL,PIT,Wed,10:38:00,11:51:00,267
IAD,MEM,Thu,06:31:00,08:53:00,741
CMH,FLL,Fri,14:51:00,18:16:00,975
TUL,ANC,Sat,14:18:00,22:01:00,2888
RIC,RSW,Sat,17:32:00,20:04:00,801
CLT,ADW,Mon,18:55:00,20:14:00,335
AUS,FLL,Mon,21:52:00,01:11:00,1103
JFK,STL,Sat,17:11:00,19:55:00,890
MSP,IAD,Mon,15:47:00,18:31:00,906
MCO,LGA,Sat,18:40:00,21:33:00,951
DTW,CMH,Mon,08:42:00,09:38:00,154
IND,SAT,Tue,07:11:00,10:30:00,985
IAD,LAX,Thu,12:25:00,18:42:00,2283
RDU,ANC,Sat,16:02:00,01:16:00,3473
BWI,BOS,Fri,20:29:00,22:02:00,369
PHL,ORD,Fri,21:44:00,23:58:00,676
PDX,LAX,Mon,16:34:00,19:22:00,834
MCO,SAV,Tue,11:11:00,12:12:00,255
BUF,MKE,Wed,20:27:00,22:06:00,463
CVG,ONT,Sat,08:45:00,13:50:00,1850
SAV,IAH,Sat,21:12:00,23:52:00,849
ATL,SNA,Tue,07:49:00,13:04:00,1915
JAX,BNA,Sat,14:36:00,16:19:00,484
MEM,PWM,Sun,21:32:00,01:02:00,1203
AUS,BUF,Tue,09:43:00,13:41:00,1365
MCO,SAV,Wed,11:19:00,12:28:00,255
JAX,ANC,Thu,15:50:00,01:31:00,3681
BNA,DEN,Fri,18:10:00,21:10:00,1011
TUL,BOS,Sun,19:30:00,23:32:00,1391
JAX,ANC,Thu,15:52:00,02:01:00,3681
PDX,LAX,Thu,16:32:00,19:01:00,834
SAN,SMF,Thu,19:55:00,21:37:00,480
TPA,CLT,Sun,09:04:00,10:47:00,508
MEM,PWM,Sun,21:37:00,01:09:00,1203
PDX,DEN,Tue,11:30:00,14:25:00,989
AUS,MEM,Sat,07:24:00,09:16:00,558
CLT,ADW,Sat,20:53:00,22:12:00,335
HNL,RIC,Thu,13:23:00,01:58:00,4838
ADW,SEA,Thu,06:22:00,12:45:00,2332
TPA,CLT,Tue,09:09:00,10:50:00,508
SAV,LAX,Mon,20:20:00,02:08:00,2147
TUL,BOS,Tue,19:32:00,23:26:00,1391
CVG,ONT,Sun,08:43:00,13:54:00,1850
JFK,BUF,Tue,13:37:00,14:52:00,300
SEA,PIT,Tue,13:23:00,19:19:00,2120
JFK,BUF,Wed,13:22:00,14:37:00,300
PHL,RDU,Thu,18:30:00,19:49:00,337
RDU,SAT,Fri,15:11:00,18:44:00,1222
SLC,ADW,Fri,16:46:00,21:50:00,1857
MCO,LGA,Sun,18:41:00,21:37:00,951
MIA,MSP,Wed,07:56:00,12:08:00,1502
MDW,TPA,Thu,11:21:00,14:27:00,998
TPA,BWI,Fri,18:31:00,21:16:00,844
TUL,PWM,Thu,16:46:00,20:56:00,1443
PWM,MIA,Fri,09:05:00,13:05:00,1355
BUF,MKE,Sat,20:21:00,21:59:00,463
AUS,FLL,Mon,22:03:00,01:17:00,1103
BNA,DEN,Sat,18:15:00,21:12:00,1011
ATL,SNA,Mon,07:52:00,13:13:00,1915
RSW,SAT,Thu,08:47:00,11:49:00,1039
SLC,EWR,Thu,14:53:00,20:25:00,1964
CMH,FLL,Mon,14:47:00,17:44:00,975
SAT,STL,Wed,09:34:00,12:03:00,786
SAN,SMF,Fri,19:56:00,21:43:00,480
MDW,PWM,Sun,11:24:00,14:04:00,893
ADW,DEN,Tue,08:45:00,13:00:00,1482
PHL,PIT,Tue,10:33:00,11:48:00,267
MSY,SDF,Thu,09:20:00,11:20:00,621
DEN,MEM,Mon,14:58:00,17:34:00,871
TUL,BOS,Tue,19:32:00,23:35:00,1391
ADW,MIA,Thu,07:09:00,09:52:00,921
SNA,SDF,Sat,15:31:00,20:35:00,1815
LAX,SFB,Mon,14:23:00,20:27:00,2210
SNA,STL,Fri,09:58:00,14:18:00,1566
MCO,SAV,Sat,11:02:00,12:14:00,255
RDU,SAT,Sat,15:05:00,18:36:00,1222
PVD,ORD,Mon,21:36:00,00:11:00,847
ONT,OAK,Fri,19:12:00,20:44:00,361
MEM,PIT,Sat,15:44:00,17:49:00,651
BNA,DEN,Wed,18:10:00,21:28:00,1011
AUS,BUF,Fri,09:35:00,13:25:00,1365
MEM,PWM,Sat,21:30:00,00:56:00,1203
LAX,SMF,Sun,16:40:00,18:09:00,373
AUS,FLL,Mon,22:00:00,01:15:00,1103
BNA,DEN,Tue,18:11:00,21:07:00,1011
DFW,PDX,Wed,21:49:00,02:23:00,1614
BNA,SNA,Wed,06:57:00,12:06:00,1768
TUL,BOS,Wed,19:36:00,23:38:00,1391
ANC,SFO,Sat,11:41:00,17:09:00,2016
LGA,FAI,Sun,13:45:00,22:19:00,3259
PHX,ADW,Sun,21:06:00,02:29:00,1984
PVD,ORD,Thu,21:43:00,00:15:00,847
PHL,RDU,Sat,18:19:00,19:39:00,337
LAX,SMF,Sun,16:49:00,18:38:00,373
FLL,RDU,Tue,19:08:00,21:19:00,682
HNL,RIC,Wed,13:36:00,02:13:00,4838
RIC,RSW,Thu,17:31:00,20:01:00,801
IAD,PIT,Thu,20:01:00,21:04:00,182
SFO,EWR,Sun,18:38:00,01:30:00,2559
JFK,STL,Thu,17:16:00,20:27:00,890
BUF,MKE,Fri,20:28:00,22:06:00,463
SFO,MSP,Sat,08:35:00,13:09:00,1585
CMH,IAH,Tue,20:42:00,23:43:00,985
SAV,IAH,Thu,21:09:00,23:45:00,849
SAN,SFO,Fri,12:38:00,14:17:00,446
ATL,SNA,Fri,07:43:00,13:04:00,1915
HNL,RIC,Sat,13:20:00,01:52:00,4838
MEM,PWM,Sun,21:28:00,00:58:00,1203
SAT,EWR,Fri,19:46:00,00:11:00,1567
JFK,STL,Sat,17:18:00,20:02:00,890
SFO,MSP,Tue,08:24:00,12:51:00,1585
TPA,BWI,Sat,18:35:00,21:15:00,844
TPA,FLL,Tue,20:16:00,21:12:00,196
LAX,SMF,Mon,16:32:00,17:59:00,373
PDX,DEN,Tue,11:40:00,14:37:00,989
PDX,LAX,Wed,16:25:00,18:57:00,834
CLT,ADW,Thu,18:56:00,20:16:00,335
AUS,FLL,Mon,21:53:00,01:13:00,1103
IND,SAT,Sat,07:11:00,10:08:00,985
ANC,SFO,Sat,11:43:00,17:19:00,2016
CLT,ADW,Mon,18:58:00,20:16:00,335
LAX,FAI,Wed,11:01:00,17:36:00,2463
MSP,FLL,Tue,18:34:00,22:50:00,1489
FLL,RDU,Wed,19:06:00,21:20:00,682
FAI,IAH,Thu,17:05:00,01:50:00,3277
CLT,ADW,Thu,18:55:00,20:21:00,335
ATL,SNA,Fri,07:49:00,13:07:00,1915
CVG,PDX,Fri,11:12:00,16:41:00,1970
PDX,LAX,Sun,16:26:00,19:01:00,834
JFK,STL,Tue,17:11:00,19:59:00,890
MCO,LGA,Fri,18:50:00,21:41:00,951
SAN,SMF,Wed,19:53:00,22:03:00,480
SNA,MSY,Fri,13:50:00,18:24:00,1636
CVG,ONT,Mon,09:09:00,14:17:00,1850
PDX,DEN,Wed,11:33:00,14:27:00,989
PWM,MIA,Sat,09:01:00,12:50:00,1355
SAV,LAX,Sun,20:18:00,02:08:00,2147
IAD,TUL,Mon,13:27:00,16:26:00,1025
SAN,SFO,Tue,12:36:00,14:14:00,446
BNA,MEM,Tue,21:31:00,22:37:00,199
CMH,FLL,Wed,14:51:00,17:50:00,975
FLL,RDU,Mon,19:04:00,21:32:00,682
SNA,MSY,Fri,13:41:00,18:15:00,1636
RDU,SAT,Fri,15:11:00,18:52:00,1222
ONT,OAK,Sun,19:08:00,20:37:00,361
SAV,IAH,Fri,21:10:00,23:51:00,849
RIC,RSW,Sat,17:35:00,20:08:00,801
MEM,PWM,Sat,21:36:00,01:10:00,1203
MSY,TUL,Mon,16:38:00,18:52:00,538
FAI,SMF,Tue,06:21:00,12:02:00,2092
BNA,DEN,Tue,18:13:00,21:17:00,1011
TUL,BOS,Wed,19:34:00,23:29:00,1391
PDX,DEN,Thu,11:39:00,14:34:00,989
PDX,DEN,Sun,11:33:00,14:32:00,989
SLC,ADW,Wed,17:07:00,22:16:00,1857
ADW,SJC,Thu,16:59:00,23:31:00,2428
JAX,SJC,Mon,11:04:00,17:25:00,2337
PHX,ADW,Mon,21:11:00,02:35:00,1984
TPA,CLT,Tue,09:10:00,10:58:00,508
SAV,MSY,Tue,12:36:00,14:31:00,555
FLL,RDU,Tue,18:55:00,21:07:00,682
SFO,PBI,Wed,07:55:00,14:45:00,2563
PDX,DEN,Wed,11:32:00,14:34:00,989
JFK,STL,Sun,17:08:00,19:52:00,890
AUS,BUF,Wed,09:36:00,13:32:00,1365
FLL,RDU,Tue,18:58:00,21:11:00,682
SFO,PBI,Fri,07:46:00,14:43:00,2563
MEM,PIT,Sat,15:37:00,17:42:00,651
SFO,MSP,Tue,08:33:00,13:10:00,1585
SAT,EWR,Sun,20:52:00,01:21:00,1567
PWM,MIA,Tue,09:08:00,13:12:00,1355
FAI,IAH,Wed,17:08:00,01:50:00,3277
CVG,ONT,Thu,08:50:00,14:01:00,1850
TUL,PWM,Sun,16:49:00,20:55:00,1443
ONT,OAK,Sat,19:11:00,20:35:00,361
RIC,RSW,Sun,17:38:00,20:17:00,801
HNL,RIC,Mon,13:21:00,01:54:00,4838
FLL,RDU,Mon,18:59:00,21:17:00,682
AUS,BUF,Sat,09:38:00,13:54:00,1365
RDU,CLT,Fri,15:21:00,16:10:00,129
ONT,OAK,Fri,19:13:00,20:33:00,361
SAN,PWM,Sun,09:50:00,16:55:00,2618
JFK,BUF,Tue,13:19:00,14:34:00,300
MDW,TPA,Thu,11:29:00,14:33:00,998
BWI,BOS,Fri,20:28:00,21:56:00,369
PVD,ORD,Fri,21:42:00,00:13:00,847
SAT,STL,Fri,09:21:00,11:49:00,786
TUL,ANC,Sat,14:21:00,22:08:00,2888
CMH,SYR,Fri,21:09:00,22:40:00,411
PHL,RDU,Fri,18:17:00,19:37:00,337
SFO,EWR,Sun,18:42:00,02:03:00,2559
BUF,MKE,Sun,20:18:00,21:58:00,463
PHL,RDU,Fri,18:21:00,19:47:00,337
LGA,FAI,Tue,13:32:00,22:14:00,3259
ATL,SNA,Wed,07:45:00,13:10:00,1915
JAX,ANC,Wed,15:44:00,01:31:00,3681
SAV,MSY,Thu,12:39:00,14:32:00,555
RIC,RSW,Thu,17:31:00,20:05:00,801
TPA,BWI,Tue,18:35:00,21:14:00,844
ATL,SNA,Wed,07:43:00,13:03:00,1915
IND,SAT,Thu,07:19:00,10:45:00,985
PBI,LAX,Sat,08:26:00,14:51:00,2326
MKE,CVG,Wed,07:24:00,08:38:00,317
SAV,IAH,Sun,21:17:00,23:58:00,849
ATL,SNA,Mon,07:46:00,12:59:00,1915
SFO,PBI,Mon,07:51:00,14:52:00,2563
PHL,RDU,Fri,18:26:00,19:53:00,337
FLL,RDU,Tue,19:00:00,21:17:00,682
SFO,PBI,Fri,07:46:00,14:43:00,2563
SFO,MSP,Mon,08:35:00,13:05:00,1585
ANC,SFO,Wed,11:35:00,17:03:00,2016
TUL,PWM,Thu,16:45:00,20:52:00,1443
HNL,RIC,Fri,13:34:00,02:11:00,4838
CMH,FLL,Fri,14:44:00,17:48:00,975
MEM,PIT,Fri,15:42:00,17:49:00,651
SAV,MSY,Tue,12:35:00,14:33:00,555
TPA,CLT,Sat,09:05:00,10:55:00,508
SLC,ADW,Sat,16:49:00,22:00:00,1857
IND,SAT,Mon,07:19:00,10:25:00,985
DEN,MEM,Wed,15:04:00,17:48:00,871
IAD,PIT,Thu,19:55:00,20:50:00,182
BUF,MKE,Wed,20:20:00,22:06:00,463
MCO,DFW,Fri,16:07:00,19:13:00,983
SAN,PWM,Sun,09:48:00,16:44:00,2618
SLC,LGA,Mon,21:07:00,02:35:00,1978
MIA,MSP,Wed,07:59:00,12:24:00,1502
SAV,LAX,Wed,20:21:00,02:17:00,2147
PDX,DEN,Thu,11:40:00,14:46:00,989
PHL,RDU,Sat,18:28:00,19:53:00,337
SAV,MSY,Sun,12:42:00,14:39:00,555
RDU,CLT,Fri,15:16:00,16:11:00,129
SAN,PWM,Sun,09:45:00,17:03:00,2618
SFO,PBI,Mon,08:00:00,14:59:00,2563
ANC,SFO,Tue,11:38:00,17:08:00,2016
OAK,MCO,Mon,16:49:00,23:19:00,2434
IAH,DFW,Fri,16:55:00,18:01:00,224
CLE,TUL,Fri,19:15:00,21:53:00,836
JAX,BNA,Sat,14:15:00,15:56:00,484
CMH,FLL,Thu,14:56:00,17:53:00,975
JFK,SYR,Sun,13:07:00,14:11:00,208
CLT,ADW,Wed,18:54:00,20:20:00,335
PHL,SNA,Thu,21:57:00,04:25:00,2375
MEM,ORD,Sun,11:16:00,13:01:00,492
ADW,STL,Wed,10:52:00,13:14:00,726
PBI,DCA,Sat,10:58:00,13:36:00,859
SMF,CLT,Sun,13:12:00,19:22:00,2239
SAT,STL,Thu,09:17:00,11:44:00,786
PHL,PIT,Mon,10:41:00,11:54:00,267
LAX,FAI,Wed,10:54:00,17:36:00,2463
SAT,EWR,Thu,19:49:00,00:43:00,1567
SNA,JFK,Thu,08:58:00,15:41:00,2449
RSW,SFO,Mon,17:43:00,00:27:00,2477
LGA,BWI,Mon,17:50:00,18:52:00,184
